temporal,use,date,ID,COUNT,AREA,MEAN
night,prediction,7/01/2023,232,1976,9682400,16.86350592
night,prediction,7/01/2023,233,1968,9643200,18.25169279
night,prediction,7/01/2023,234,1974,9672600,15.95182048
night,prediction,7/01/2023,235,1972,9662800,21.20673375
night,prediction,7/01/2023,236,1971,9657900,14.73626737
night,prediction,7/01/2023,237,1970,9653000,15.55648758
night,prediction,7/01/2023,238,1971,9657900,15.64797302
night,prediction,7/01/2023,239,1976,9682400,15.6952732
night,prediction,7/01/2023,240,2088,10231200,18.28775985
night,prediction,7/01/2023,241,2081,10196900,18.32925339
night,prediction,7/01/2023,242,2087,10226300,17.71985097
night,prediction,7/01/2023,243,2076,10172400,16.16895596
night,prediction,7/01/2023,244,2083,10206700,18.25018031
night,prediction,7/01/2023,245,2048,10035200,14.88221805
night,prediction,7/01/2023,246,2045,10020500,21.04001566
night,prediction,7/01/2023,247,2059,10089100,14.75631088
night,prediction,7/01/2023,248,2086,10221400,15.39295139
night,prediction,7/01/2023,249,2083,10206700,15.05967948
night,prediction,7/01/2023,250,2089,10236100,15.56673078
night,prediction,7/01/2023,251,2201,10784900,18.0438048
night,prediction,7/01/2023,252,2198,10770200,18.13756108
night,prediction,7/01/2023,253,2194,10750600,17.76780596
night,prediction,7/01/2023,254,2198,10770200,15.90379574
night,prediction,7/01/2023,255,1099,5385100,14.01033822
night,prediction,7/01/2023,256,2184,10701600,18.36879774
night,prediction,7/01/2023,257,1288,6311200,14.55319896
night,prediction,7/01/2023,258,1101,5394900,20.8589315
night,prediction,7/01/2023,259,2188,10721200,15.32318888
night,prediction,7/01/2023,260,2198,10770200,15.20076718
night,prediction,7/01/2023,261,2197,10765300,15.26934795
night,prediction,7/01/2023,262,2295,11245500,18.05970264
night,prediction,7/01/2023,263,2292,11230800,17.43923442
night,prediction,7/01/2023,264,2292,11230800,17.87131329
night,prediction,7/01/2023,265,2296,11250400,18.07885097
night,prediction,7/01/2023,266,2297,11255300,15.98304227
night,prediction,7/01/2023,267,496,2430400,13.79809871
night,prediction,7/01/2023,268,497,2435300,19.44407725
night,prediction,7/01/2023,269,688,3371200,14.31334763
night,prediction,7/01/2023,270,2295,11245500,15.15445212
night,prediction,7/01/2023,271,2295,11245500,15.39925314
night,prediction,7/01/2023,272,2293,11235700,14.73193268
night,prediction,7/01/2023,273,2395,11735500,17.93134672
night,prediction,7/01/2023,274,2401,11764900,17.06267712
night,prediction,7/01/2023,275,2382,11671800,17.77830976
night,prediction,7/01/2023,276,2402,11769800,18.07819611
night,prediction,7/01/2023,277,2383,11676700,15.75454179
night,prediction,7/01/2023,278,90,441000,13.37229685
night,prediction,7/01/2023,279,89,436100,17.531746
night,prediction,7/01/2023,280,269,1318100,14.23103114
night,prediction,7/01/2023,281,2399,11755100,15.87983142
night,prediction,7/01/2023,282,2401,11764900,15.15433366
night,prediction,7/01/2023,283,2401,11764900,14.50519488
night,prediction,7/01/2023,284,2519,12343100,17.92188803
night,prediction,7/01/2023,285,2515,12323500,16.97245495
night,prediction,7/01/2023,286,2418,11848200,17.9106319
night,prediction,7/01/2023,287,2220,10878000,17.67640762
night,prediction,7/01/2023,288,2219,10873100,15.22005916
night,prediction,7/01/2023,291,11,53900,13.4719566
night,prediction,7/01/2023,292,2419,11853100,15.62883471
night,prediction,7/01/2023,293,2515,12323500,15.19151949
