temporal,use,date,ID,COUNT,AREA,MEAN
day,prediction,27/01/2023,235,10760,9684000,22.04160332
day,prediction,27/01/2023,236,10753,9677700,32.27847735
day,prediction,27/01/2023,237,10758,9682200,33.63404544
day,prediction,27/01/2023,238,10753,9677700,35.55223756
day,prediction,27/01/2023,239,10768,9691200,35.20424074
day,prediction,27/01/2023,240,11331,10197900,30.04032741
day,prediction,27/01/2023,241,11359,10223100,34.36685079
day,prediction,27/01/2023,242,11323,10190700,29.00085342
day,prediction,27/01/2023,243,11337,10203300,31.83550614
day,prediction,27/01/2023,244,11338,10204200,30.1324464
day,prediction,27/01/2023,245,11136,10022400,32.39343953
day,prediction,27/01/2023,246,11349,10214100,22.23428119
day,prediction,27/01/2023,247,11245,10120500,32.49759793
day,prediction,27/01/2023,248,11334,10200600,33.81350438
day,prediction,27/01/2023,249,11341,10206900,34.95546523
day,prediction,27/01/2023,250,11340,10206000,34.82312985
day,prediction,27/01/2023,251,11922,10729800,33.70722248
day,prediction,27/01/2023,252,11928,10735200,30.22940979
day,prediction,27/01/2023,253,11932,10738800,28.8601262
day,prediction,27/01/2023,254,11926,10733400,31.24505203
day,prediction,27/01/2023,255,6124,5511600,31.95133462
day,prediction,27/01/2023,256,11918,10726200,30.15723801
day,prediction,27/01/2023,257,7113,6401700,32.4852553
day,prediction,27/01/2023,258,7155,6439500,23.00809737
day,prediction,27/01/2023,259,11927,10734300,35.32990395
day,prediction,27/01/2023,260,11937,10743300,33.71461227
day,prediction,27/01/2023,261,11941,10746900,34.83366285
day,prediction,27/01/2023,262,12528,11275200,30.26660763
day,prediction,27/01/2023,263,12500,11250000,28.57971029
day,prediction,27/01/2023,264,12502,11251800,33.86839537
day,prediction,27/01/2023,265,12500,11250000,30.53269846
day,prediction,27/01/2023,266,12505,11254500,31.58051926
day,prediction,27/01/2023,267,2754,2478600,31.82856954
day,prediction,27/01/2023,268,3243,2918700,26.97900398
day,prediction,27/01/2023,269,3801,3420900,32.71393587
day,prediction,27/01/2023,270,12497,11247300,33.55438379
day,prediction,27/01/2023,271,12501,11250900,35.14136731
day,prediction,27/01/2023,272,12496,11246400,35.90034442
day,prediction,27/01/2023,273,13067,11760300,30.22226908
day,prediction,27/01/2023,274,13086,11777400,28.12475701
day,prediction,27/01/2023,275,13065,11758500,34.36324599
day,prediction,27/01/2023,276,13076,11768400,30.94673059
