p_id,source,date,lst_pred
1215,cws,7/01/2023,18.22428424
1218,cws,7/01/2023,18.38734119
1219,cws,7/01/2023,18.45057909
1222,cws,7/01/2023,17.69531184
1227,cws,7/01/2023,20.12584682
1228,cws,7/01/2023,20.27089377
1229,cws,7/01/2023,17.8205411
1230,cws,7/01/2023,18.87423752
1235,cws,7/01/2023,18.85959935
1238,cws,7/01/2023,21.4979375
1248,cws,7/01/2023,19.01542258
1258,cws,7/01/2023,19.47359604
1259,cws,7/01/2023,-9999
1263,cws,7/01/2023,17.85292767
1269,cws,7/01/2023,16.51898496
1279,cws,7/01/2023,17.81025253
1281,cws,7/01/2023,17.61043085
1292,cws,7/01/2023,18.6925061
1297,cws,7/01/2023,16.97808715
1302,cws,7/01/2023,17.22217353
1324,cws,7/01/2023,18.96539438
1338,cws,7/01/2023,18.77053341
1345,cws,7/01/2023,19.01707312
1348,cws,7/01/2023,16.9006109
1349,cws,7/01/2023,19.68358011
1350,cws,7/01/2023,17.66975865
1354,cws,7/01/2023,18.29967672
1355,cws,7/01/2023,19.67022492
1360,cws,7/01/2023,18.76150649
1366,cws,7/01/2023,18.10261508
1377,cws,7/01/2023,16.17575154
1381,cws,7/01/2023,19.69523611
175,cws,7/01/2023,19.45106319
176,cws,7/01/2023,17.72061565
177,cws,7/01/2023,19.07837573
179,cws,7/01/2023,17.67282539
180,cws,7/01/2023,17.7549147
181,cws,7/01/2023,17.86707553
182,cws,7/01/2023,17.55373263
183,cws,7/01/2023,17.8212148
184,cws,7/01/2023,19.20623753
185,cws,7/01/2023,18.08083342
186,cws,7/01/2023,17.66738208
187,cws,7/01/2023,14.22865545
188,cws,7/01/2023,20.046973
190,cws,7/01/2023,17.95158077
192,cws,7/01/2023,16.83879731
193,cws,7/01/2023,16.36645766
194,cws,7/01/2023,17.73016107
195,cws,7/01/2023,18.61166071
35,cws,7/01/2023,19.54421998
34,cws,7/01/2023,19.86819132
33,cws,7/01/2023,17.59542794
17,cws,7/01/2023,18.70185793
18,cws,7/01/2023,17.79486627
16,cws,7/01/2023,18.56423434
15,cws,7/01/2023,17.46096158
14,cws,7/01/2023,19.39538633
13,cws,7/01/2023,18.98837378
114,cws,7/01/2023,18.35524532
115,cws,7/01/2023,18.28869692
20,cws,7/01/2023,18.69896748
21,cws,7/01/2023,19.12324994
2,cws,7/01/2023,18.91359353
25,cws,7/01/2023,18.85057718
117,cws,7/01/2023,18.02828029
5,cws,7/01/2023,17.88573205
7,cws,7/01/2023,19.02436245
9,cws,7/01/2023,17.79677789
11,cws,7/01/2023,17.63545661
12,cws,7/01/2023,19.16232549
22,cws,7/01/2023,18.31597891
23,cws,7/01/2023,18.15646491
24,cws,7/01/2023,20.08682453
26,cws,7/01/2023,17.63214792
27,cws,7/01/2023,18.76806932
28,cws,7/01/2023,17.94260764
29,cws,7/01/2023,19.05688662
30,cws,7/01/2023,19.47779283
31,cws,7/01/2023,18.79319741
32,cws,7/01/2023,19.90656433
36,cws,7/01/2023,18.10166465
37,cws,7/01/2023,17.55756468
38,cws,7/01/2023,19.13506574
39,cws,7/01/2023,18.61025899
40,cws,7/01/2023,20.15007812
41,cws,7/01/2023,18.14518621
42,cws,7/01/2023,18.68113942
43,cws,7/01/2023,19.86324943
45,cws,7/01/2023,18.55905464
46,cws,7/01/2023,18.76623426
47,cws,7/01/2023,19.86118901
48,cws,7/01/2023,19.54728579
49,cws,7/01/2023,18.14762643
50,cws,7/01/2023,18.80593958
51,cws,7/01/2023,18.45852923
52,cws,7/01/2023,21.53432103
53,cws,7/01/2023,18.58759941
54,cws,7/01/2023,18.61508776
55,cws,7/01/2023,18.86463378
56,cws,7/01/2023,17.7591962
57,cws,7/01/2023,17.92024238
58,cws,7/01/2023,17.58889914
59,cws,7/01/2023,18.31876043
60,cws,7/01/2023,17.71210547
61,cws,7/01/2023,16.41141618
62,cws,7/01/2023,19.58034556
63,cws,7/01/2023,20.041286
64,cws,7/01/2023,17.29483631
65,cws,7/01/2023,18.72352886
66,cws,7/01/2023,19.11598975
67,cws,7/01/2023,20.30798328
68,cws,7/01/2023,18.40521508
69,cws,7/01/2023,18.0803318
70,cws,7/01/2023,17.57784105
71,cws,7/01/2023,20.00398954
72,cws,7/01/2023,18.39896307
73,cws,7/01/2023,18.5937332
74,cws,7/01/2023,17.73923654
75,cws,7/01/2023,19.19241223
76,cws,7/01/2023,19.11637552
77,cws,7/01/2023,16.7285661
78,cws,7/01/2023,16.75965715
79,cws,7/01/2023,18.57914271
80,cws,7/01/2023,19.00137605
81,cws,7/01/2023,17.24402125
82,cws,7/01/2023,18.35165018
83,cws,7/01/2023,19.28813433
84,cws,7/01/2023,18.64023678
85,cws,7/01/2023,18.77273653
86,cws,7/01/2023,17.94221279
87,cws,7/01/2023,17.34334548
88,cws,7/01/2023,19.66015139
89,cws,7/01/2023,17.7215893
90,cws,7/01/2023,17.58800853
91,cws,7/01/2023,19.62548865
92,cws,7/01/2023,17.82894817
93,cws,7/01/2023,17.88794335
94,cws,7/01/2023,17.63559394
95,cws,7/01/2023,19.71713137
96,cws,7/01/2023,17.27950383
97,cws,7/01/2023,17.92045447
