temporal,date,id,mean_lst,distance,direction,area,use,temp_id,date_id,gradient_id,buffer_id,delta_T,delta_T_base,mean_lst_base
night,2023-01-07,278,13.37229685,23,15,1177.47240482,prediction,2,4,2_4_15,2_15_23,-0.42580186,-0.2624118400000022,16.13445062
night,2023-01-07,35,18.94061528,1,45,26.1492919353,prediction,2,4,2_4_45,2_45_1,0.0408542799999978,-0.03735001000000082,20.19264999
night,2023-01-07,45,18.51700792,2,45,78.5051404983,prediction,2,4,2_4_45,2_45_2,-0.4236073599999983,-0.3391857899999984,19.8534642
night,2023-01-07,57,18.71957992,3,45,130.869096061,prediction,2,4,2_4_45,2_45_3,0.20257199999999997,0.29942146999999864,20.15288567
night,2023-01-07,70,18.44690493,4,45,183.248158249,prediction,2,4,2_4_45,2_45_4,-0.2726749900000023,-0.2682127399999992,19.88467293
night,2023-01-07,79,18.63203421,5,45,235.589826951,prediction,2,4,2_4_45,2_45_5,0.18512928000000173,0.13123387999999991,20.01590681
night,2023-01-07,91,19.0234538,6,45,287.957554831,prediction,2,4,2_4_45,2_45_6,0.39141958999999815,0.4335917000000009,20.44949851
night,2023-01-07,102,18.63446171,7,45,340.276678648,prediction,2,4,2_4_45,2_45_7,-0.38899208999999857,-0.31213317000000274,20.13736534
night,2023-01-07,111,17.97265042,8,45,392.681811001,prediction,2,4,2_4_45,2_45_8,-0.6618112899999993,-0.4648657599999986,19.67249958
night,2023-01-07,122,17.94802804,9,45,445.044364492,prediction,2,4,2_4_45,2_45_9,-0.024622380000000277,0.1712306599999991,19.84373024
night,2023-01-07,134,17.52207007,10,45,497.348890797,prediction,2,4,2_4_45,2_45_10,-0.4259579699999989,-0.40456199999999853,19.43916824
night,2023-01-07,146,17.15300214,11,45,546.992632234,prediction,2,4,2_4_45,2_45_11,-0.36906792999999993,-0.30047142000000093,19.13869682
night,2023-01-07,156,17.31980753,12,45,601.532445915,prediction,2,4,2_4_45,2_45_12,0.16680538999999683,0.3258162899999988,19.46451311
night,2023-01-07,167,17.55158009,13,45,653.835724378,prediction,2,4,2_4_45,2_45_13,0.23177256000000312,0.3382519400000028,19.80276505
night,2023-01-07,179,17.57816517,14,45,707.144348088,prediction,2,4,2_4_45,2_45_14,0.026585079999996708,0.10751933999999963,19.91028439
night,2023-01-07,189,16.83093388,15,45,758.58921792,prediction,2,4,2_4_45,2_45_15,-0.7472312899999984,-0.7619372800000015,19.14834711
night,2023-01-07,200,16.81198035,16,45,810.90091175,prediction,2,4,2_4_45,2_45_16,-0.018953530000000995,0.16507045000000176,19.31341756
night,2023-01-07,208,17.42957442,17,45,864.159798579,prediction,2,4,2_4_45,2_45_17,0.6175940700000027,0.559912139999998,19.8733297
night,2023-01-07,221,17.36538274,18,45,915.637247911,prediction,2,4,2_4_45,2_45_18,-0.06419168000000042,-0.12929803999999834,19.74403166
night,2023-01-07,232,16.86350592,19,45,967.953625279,prediction,2,4,2_4_45,2_45_19,-0.5018768199999997,-0.58537222,19.15865944
night,2023-01-07,243,16.16895596,20,45,1020.26945164,prediction,2,4,2_4_45,2_45_20,-0.6945499599999998,-0.6414761300000009,18.51718331
night,2023-01-07,254,15.90379574,21,45,1073.99224514,prediction,2,4,2_4_45,2_45_21,-0.26516022000000206,-0.047287000000000745,18.46989631
night,2023-01-07,266,15.98304227,22,45,1125.0365688,prediction,2,4,2_4_45,2_45_22,0.0792465300000007,0.3331444999999995,18.80304081
night,2023-01-07,277,15.75454179,23,45,1177.35692372,prediction,2,4,2_4_45,2_45_23,-0.228500480000001,-0.1917671900000002,18.61127362
night,2023-01-07,288,15.22005916,24,45,1229.67680296,prediction,2,4,2_4_45,2_45_24,-0.5344826299999994,-0.6097670199999996,18.0015066
night,2023-01-07,298,15.79333372,25,45,1281.99601257,prediction,2,4,2_4_45,2_45_25,0.5732745599999998,0.4502475500000003,18.45175415
night,2023-01-07,309,15.50839401,26,45,1336.0622659,prediction,2,4,2_4_45,2_45_26,-0.28493970999999974,-0.160585489999999,18.29116866
night,2023-01-07,320,15.23419341,27,45,1386.76970677,prediction,2,4,2_4_45,2_45_27,-0.27420060000000035,0.043879799999999136,18.33504846
night,2023-01-07,331,14.76862316,28,45,1439.09234714,prediction,2,4,2_4_45,2_45_28,-0.46557024999999896,-0.19542232999999953,18.13962613
night,2023-01-07,342,14.70983369,29,45,1491.41441585,prediction,2,4,2_4_45,2_45_29,-0.058789470000000676,-0.006934130000001204,18.132692
night,2023-01-07,353,14.69329735,30,45,1543.73587725,prediction,2,4,2_4_45,2_45_30,-0.016536340000000038,0.07731378000000078,18.21000578
night,2023-01-07,33,19.46443377,1,75,26.148976916,prediction,2,4,2_4_75,2_75_1,0.5646727699999978,0.4532209999999992,20.683221
night,2023-01-07,51,19.1030308,2,75,78.507621266,prediction,2,4,2_4_75,2_75_2,-0.3614029700000003,-0.3634602700000009,20.31976073
night,2023-01-07,56,19.3532431,3,75,130.868089502,prediction,2,4,2_4_75,2_75_3,0.25021230000000116,0.2910749700000004,20.6108357
night,2023-01-07,67,19.01229294,4,75,183.244421032,prediction,2,4,2_4_75,2_75_4,-0.340950160000002,-0.31088386000000057,20.29995184
night,2023-01-07,77,18.15639265,5,75,235.586681799,prediction,2,4,2_4_75,2_75_5,-0.8559002899999975,-0.7901958399999991,19.509756
night,2023-01-07,89,18.51239424,6,75,287.954487322,prediction,2,4,2_4_75,2_75_6,0.3560015899999982,0.5666320999999996,20.0763881
night,2023-01-07,99,18.51052943,7,75,340.271549334,prediction,2,4,2_4_75,2_75_7,-0.0018648100000007162,0.22258323000000146,20.29897133
night,2023-01-07,109,18.17862061,8,75,392.674128151,prediction,2,4,2_4_75,2_75_8,-0.3319088199999989,-0.226229,20.07274233
night,2023-01-07,121,18.06588772,9,75,445.040277329,prediction,2,4,2_4_75,2_75_9,-0.1127328900000002,0.1164197300000005,20.18916206
night,2023-01-07,132,18.27161825,10,75,497.338930083,prediction,2,4,2_4_75,2_75_10,0.2057305300000003,0.3247339300000007,20.51389599
night,2023-01-07,147,18.42592429,11,75,547.000708722,prediction,2,4,2_4_75,2_75_11,0.1543060400000016,0.18527887999999848,20.69917487
night,2023-01-07,154,18.09575502,12,75,601.521631113,prediction,2,4,2_4_75,2_75_12,-0.3301692700000025,-0.37106378000000007,20.32811109
night,2023-01-07,165,18.14759078,13,75,653.822554947,prediction,2,4,2_4_75,2_75_13,0.051835760000003006,0.09317134000000138,20.42128243
night,2023-01-07,175,18.00654011,14,75,706.911391158,prediction,2,4,2_4_75,2_75_14,-0.14105067000000204,-0.025728850000000136,20.39555358
night,2023-01-07,186,18.43455201,15,75,758.538606215,prediction,2,4,2_4_75,2_75_15,0.42801190000000133,0.5718916699999994,20.96744525
night,2023-01-07,197,18.68615827,16,75,810.845114994,prediction,2,4,2_4_75,2_75_16,0.2516062599999991,0.16601340999999792,21.13345866
night,2023-01-07,216,18.75696855,17,75,864.537255183,prediction,2,4,2_4_75,2_75_17,0.07081027999999989,-0.12246768999999702,21.01099097
night,2023-01-07,220,18.40688991,18,75,915.623591996,prediction,2,4,2_4_75,2_75_18,-0.35007863999999955,-0.3289183100000024,20.68207266
night,2023-01-07,231,17.89436819,19,75,967.937262268,prediction,2,4,2_4_75,2_75_19,-0.5125217199999987,-0.26446259000000083,20.41761007
night,2023-01-07,242,17.71985097,20,75,1020.25015995,prediction,2,4,2_4_75,2_75_20,-0.17451722000000203,0.005323500000002923,20.42293357
night,2023-01-07,253,17.76780596,21,75,1073.84509471,prediction,2,4,2_4_75,2_75_21,0.04795499000000092,0.1464434699999977,20.56937704
night,2023-01-07,263,17.43923442,22,75,1124.99866854,prediction,2,4,2_4_75,2_75_22,-0.3285715400000022,-0.18777412999999754,20.38160291
night,2023-01-07,274,17.06267712,23,75,1177.3150084,prediction,2,4,2_4_75,2_75_23,-0.3765572999999982,-0.20612423000000035,20.17547868
night,2023-01-07,285,16.97245495,24,75,1229.63061299,prediction,2,4,2_4_75,2_75_24,-0.09022217000000055,-0.12691178000000036,20.0485669
night,2023-01-07,296,16.61053947,25,75,1281.94545509,prediction,2,4,2_4_75,2_75_25,-0.3619154800000004,-0.5633859799999996,19.48518092
night,2023-01-07,307,16.11870628,26,75,1335.94686661,prediction,2,4,2_4_75,2_75_26,-0.4918331899999977,-0.5943866,18.89079432
night,2023-01-07,318,15.47705982,27,75,1386.70513346,prediction,2,4,2_4_75,2_75_27,-0.6416464600000023,-0.3659509000000014,18.52484342
night,2023-01-07,329,15.40962818,28,75,1439.02265301,prediction,2,4,2_4_75,2_75_28,-0.0674316399999988,0.19180718999999868,18.71665061
night,2023-01-07,340,14.72800207,29,75,1491.33954379,prediction,2,4,2_4_75,2_75_29,-0.6816261099999998,-0.8093311299999968,17.90731948
night,2023-01-07,351,15.82305142,30,75,1543.65559389,prediction,2,4,2_4_75,2_75_30,1.09504935,1.2626939499999992,19.17001343
night,2023-01-07,34,19.01096235,1,105,26.1489802967,prediction,2,4,2_4_105,2_105_1,0.1112013499999982,-0.039599030000001534,20.19040097
night,2023-01-07,44,18.9005689,2,105,78.5047576509,prediction,2,4,2_4_105,2_105_2,-0.11039345000000012,-0.1235192199999986,20.06688175
night,2023-01-07,58,19.31525371,3,105,130.870643632,prediction,2,4,2_4_105,2_105_3,0.4146848100000007,0.41621241,20.48309416
night,2023-01-07,66,19.17995377,4,105,183.242955556,prediction,2,4,2_4_105,2_105_4,-0.13529993999999945,-0.1693144800000006,20.31377968
night,2023-01-07,78,18.58444233,5,105,235.588284549,prediction,2,4,2_4_105,2_105_5,-0.5955114399999992,-0.5172340599999998,19.79654562
night,2023-01-07,87,18.29367984,6,105,287.952342449,prediction,2,4,2_4_105,2_105_6,-0.2907624900000023,-0.08593649999999897,19.71060912
night,2023-01-07,98,18.47266567,7,105,340.2706357,prediction,2,4,2_4_105,2_105_7,0.178985830000002,0.43106798999999896,20.14167711
night,2023-01-07,110,18.47590263,8,105,392.677146954,prediction,2,4,2_4_105,2_105_8,0.003236959999998845,0.1679754399999993,20.30965255
night,2023-01-07,120,18.73257771,9,105,445.034567252,prediction,2,4,2_4_105,2_105_9,0.25667508000000083,0.3642179900000002,20.67387054
night,2023-01-07,131,18.76123717,10,105,497.337391364,prediction,2,4,2_4_105,2_105_10,0.02865946000000008,0.10499448999999927,20.77886503
night,2023-01-07,148,18.51234152,11,105,547.00681307,prediction,2,4,2_4_105,2_105_11,-0.24889565000000147,-0.10057809999999989,20.67828693
night,2023-01-07,153,18.22017332,12,105,601.521158094,prediction,2,4,2_4_105,2_105_12,-0.292168199999999,-0.12191293999999786,20.55637399
night,2023-01-07,164,18.66157603,13,105,653.821981781,prediction,2,4,2_4_105,2_105_13,0.4414027099999984,0.584288309999998,21.1406623
night,2023-01-07,178,18.84970378,14,105,707.099592883,prediction,2,4,2_4_105,2_105_14,0.1881277499999996,0.1809034500000024,21.32156575
night,2023-01-07,188,18.91788567,15,105,758.56574345,prediction,2,4,2_4_105,2_105_15,0.06818189000000174,0.09460273999999913,21.41616849
night,2023-01-07,198,18.62909534,16,105,810.874048291,prediction,2,4,2_4_105,2_105_16,-0.2887903300000012,-0.26289958999999996,21.1532689
night,2023-01-07,207,18.77706037,17,105,864.082555014,prediction,2,4,2_4_105,2_105_17,0.14796503000000172,0.06948909999999842,21.222758
night,2023-01-07,219,18.6131803,18,105,915.597310755,prediction,2,4,2_4_105,2_105_18,-0.16388007000000115,-0.11994059999999962,21.1028174
night,2023-01-07,229,18.35798649,19,105,967.909398761,prediction,2,4,2_4_105,2_105_19,-0.2551938100000015,0.017122790000001942,21.11994019
night,2023-01-07,240,18.28775985,20,105,1020.22073198,prediction,2,4,2_4_105,2_105_20,-0.07022663999999779,0.05033401000000026,21.1702742
night,2023-01-07,256,18.36879774,21,105,1074.11172432,prediction,2,4,2_4_105,2_105_21,0.08103789000000106,0.11209513000000015,21.28236933
night,2023-01-07,262,18.05970264,22,105,1124.99505457,prediction,2,4,2_4_105,2_105_22,-0.3090951000000004,-0.3072300700000028,20.97513926
night,2023-01-07,273,17.93134672,23,105,1177.31112423,prediction,2,4,2_4_105,2_105_23,-0.12835592000000062,-0.031212489999997928,20.94392677
night,2023-01-07,284,17.92188803,24,105,1229.62646731,prediction,2,4,2_4_105,2_105_24,-0.009458689999998882,0.1469922799999992,21.09091905
night,2023-01-07,295,17.55215892,25,105,1281.94101005,prediction,2,4,2_4_105,2_105_25,-0.3697291100000015,-0.2642881899999985,20.82663086
night,2023-01-07,306,17.45460946,26,105,1335.94636579,prediction,2,4,2_4_105,2_105_26,-0.09754945999999975,0.007763509999996643,20.83439437
night,2023-01-07,317,17.33281908,27,105,1386.70041475,prediction,2,4,2_4_105,2_105_27,-0.1217903800000002,-0.01945042999999913,20.81494394
night,2023-01-07,328,17.38719781,28,105,1439.01773273,prediction,2,4,2_4_105,2_105_28,0.05437872999999982,0.09991482000000218,20.91485876
night,2023-01-07,339,17.91181827,29,105,1491.33427335,prediction,2,4,2_4_105,2_105_29,0.5246204600000013,0.3442382500000001,21.25909701
night,2023-01-07,37,18.78138864,1,135,26.149317842,prediction,2,4,2_4_135,2_135_1,-0.11837236000000217,-0.30640968000000157,19.92359032
night,2023-01-07,50,19.09648696,2,135,78.5072596515,prediction,2,4,2_4_135,2_135_2,0.3150983200000006,0.27259061000000173,20.19618093
night,2023-01-07,55,18.93824403,3,135,130.866816893,prediction,2,4,2_4_135,2_135_3,-0.15824293000000011,-0.24299235000000152,19.95318858
night,2023-01-07,68,18.97325046,4,135,183.246181946,prediction,2,4,2_4_135,2_135_4,0.035006429999999256,0.004071429999999765,19.95726001
night,2023-01-07,80,19.28067278,5,135,235.591466007,prediction,2,4,2_4_135,2_135_5,0.3074223200000006,0.38802753000000223,20.34528754
night,2023-01-07,90,18.92154256,6,135,287.954804033,prediction,2,4,2_4_135,2_135_6,-0.35913022000000083,-0.22567108000000147,20.11961646
night,2023-01-07,100,18.8192485,7,135,340.275296586,prediction,2,4,2_4_135,2_135_7,-0.10229405999999841,0.03511609999999976,20.15473256
night,2023-01-07,112,19.52687845,8,135,392.683283752,prediction,2,4,2_4_135,2_135_8,0.7076299500000012,0.8332984100000012,20.98803097
night,2023-01-07,123,19.64934868,9,135,445.047630348,prediction,2,4,2_4_135,2_135_9,0.12247022999999757,0.13620713999999978,21.12423811
night,2023-01-07,133,19.8864317,10,135,497.348469066,prediction,2,4,2_4_135,2_135_10,0.23708302000000003,0.2850783200000002,21.40931643
night,2023-01-07,144,19.63644645,11,135,546.989476845,prediction,2,4,2_4_135,2_135_11,-0.24998524999999816,-0.13191538999999963,21.27740104
night,2023-01-07,155,19.09917249,12,135,601.531126669,prediction,2,4,2_4_135,2_135_12,-0.5372739600000003,-0.3174760400000025,20.959925
night,2023-01-07,166,18.79603341,13,135,653.834129524,prediction,2,4,2_4_135,2_135_13,-0.3031390800000011,-0.08361806999999999,20.87630693
night,2023-01-07,176,18.83754654,14,135,706.99344984,prediction,2,4,2_4_135,2_135_14,0.04151313000000201,0.30756863000000223,21.18387556
night,2023-01-07,187,18.43778376,15,135,758.56495277,prediction,2,4,2_4_135,2_135_15,-0.3997627800000032,-0.30341647000000194,20.88045909
night,2023-01-07,199,18.46595334,16,135,810.874751296,prediction,2,4,2_4_135,2_135_16,0.02816958000000014,0.08528254000000146,20.96574163
night,2023-01-07,214,18.25540235,17,135,864.502557439,prediction,2,4,2_4_135,2_135_17,-0.210550989999998,-0.16940977999999873,20.79633185
night,2023-01-07,222,18.3386718,18,135,915.652165759,prediction,2,4,2_4_135,2_135_18,0.08326944999999952,0.15062812999999764,20.94695998
night,2023-01-07,233,18.25169279,19,135,967.96920464,prediction,2,4,2_4_135,2_135_19,-0.0869790100000003,-0.013275159999999175,20.93368482
night,2023-01-07,244,18.25018031,20,135,1020.28562,prediction,2,4,2_4_135,2_135_20,-0.001512479999998817,0.059211239999999776,20.99289606
night,2023-01-07,252,18.13756108,21,135,1073.76805203,prediction,2,4,2_4_135,2_135_21,-0.11261922999999996,-0.09513723999999968,20.89775882
night,2023-01-07,265,18.07885097,22,135,1125.03033604,prediction,2,4,2_4_135,2_135_22,-0.058710109999999815,-0.020522849999998982,20.87723597
night,2023-01-07,276,18.07819611,23,135,1177.35018859,prediction,2,4,2_4_135,2_135_23,-0.000654860000000923,0.048690649999997504,20.92592662
night,2023-01-07,286,17.9106319,24,135,1229.6694143,prediction,2,4,2_4_135,2_135_24,-0.16756421000000188,-0.1253580699999972,20.80056855
night,2023-01-07,297,17.76320543,25,135,1281.98801862,prediction,2,4,2_4_135,2_135_25,-0.1474264699999992,-0.0792880199999999,20.72128053
night,2023-01-07,308,17.41718151,26,135,1336.053695,prediction,2,4,2_4_135,2_135_26,-0.3460239200000004,-0.20572566000000236,20.51555487
night,2023-01-07,319,17.09267487,27,135,1386.76048224,prediction,2,4,2_4_135,2_135_27,-0.3245066399999992,-0.13960932999999898,20.37594554
night,2023-01-07,330,17.59129272,28,135,1439.08243693,prediction,2,4,2_4_135,2_135_28,0.4986178499999987,0.6732467200000016,21.04919226
night,2023-01-07,341,17.33685545,29,135,1491.40380652,prediction,2,4,2_4_135,2_135_29,-0.25443726999999683,-0.21336312000000035,20.83582914
night,2023-01-07,352,17.23903593,30,135,1543.72456742,prediction,2,4,2_4_135,2_135_30,-0.0978195200000016,0.027736420000000095,20.86356556
night,2023-01-07,1,18.64250815,1,165,26.1588683337,prediction,2,4,2_4_165,2_165_1,-0.2572528500000004,-0.4621374100000004,19.76786259
night,2023-01-07,2,18.54224039,2,165,78.5320887888,prediction,2,4,2_4_165,2_165_2,-0.10026776000000126,-0.20872216000000066,19.55914043
night,2023-01-07,3,18.67572044,3,165,130.916650141,prediction,2,4,2_4_165,2_165_3,0.1334800499999993,0.05146897999999922,19.61060941
night,2023-01-07,4,18.60162276,4,165,183.310421724,prediction,2,4,2_4_165,2_165_4,-0.07409767999999772,-0.08908214999999942,19.52152726
night,2023-01-07,5,19.34442962,5,165,235.675126489,prediction,2,4,2_4_165,2_165_5,0.7428068599999982,0.8476884899999995,20.36921575
night,2023-01-07,6,19.03732975,6,165,288.059716914,prediction,2,4,2_4_165,2_165_6,-0.3070998699999983,-0.3060699299999996,20.06314582
night,2023-01-07,7,19.70606951,7,165,340.40027276,prediction,2,4,2_4_165,2_165_7,0.6687397599999976,0.9972913900000009,21.06043721
night,2023-01-07,8,21.09472117,8,165,392.825928488,prediction,2,4,2_4_165,2_165_8,1.3886516600000007,1.56064911,22.62108632
night,2023-01-07,9,21.12019645,9,165,445.20954897,prediction,2,4,2_4_165,2_165_9,0.025475280000001987,-0.039204540000000065,22.58188178
night,2023-01-07,10,20.30497482,10,165,497.534870608,prediction,2,4,2_4_165,2_165_10,-0.8152216299999999,-1.1738986000000011,21.40798318
night,2023-01-07,11,20.111886,11,165,547.152727294,prediction,2,4,2_4_165,2_165_11,-0.19308882000000338,-0.34991424999999765,21.05806893
night,2023-01-07,12,20.87416487,12,165,601.752722326,prediction,2,4,2_4_165,2_165_12,0.7622788700000029,0.8556110399999994,21.91367997
night,2023-01-07,13,21.20182643,13,165,654.077375696,prediction,2,4,2_4_165,2_165_13,0.32766155999999924,0.33873973000000035,22.2524197
night,2023-01-07,14,21.16575347,14,165,707.437718627,prediction,2,4,2_4_165,2_165_14,-0.03607296000000204,-0.241529400000001,22.0108903
night,2023-01-07,15,21.03072796,15,165,758.879133405,prediction,2,4,2_4_165,2_165_15,-0.1350255099999984,-0.32883007999999947,21.68206022
night,2023-01-07,16,20.71594046,16,165,811.213544416,prediction,2,4,2_4_165,2_165_16,-0.31478750000000133,-0.38235717999999963,21.29970304
night,2023-01-07,217,20.40707252,17,165,864.593146426,prediction,2,4,2_4_165,2_165_17,-0.30886793999999895,-0.29624345999999946,21.00345958
night,2023-01-07,18,20.3875529,18,165,916.008171598,prediction,2,4,2_4_165,2_165_18,-0.019519620000000515,-0.012202340000001755,20.99125724
night,2023-01-07,19,20.2755851,19,165,968.348947967,prediction,2,4,2_4_165,2_165_19,-0.11196779999999862,-0.052377059999997755,20.93888018
night,2023-01-07,20,20.15095173,20,165,1020.68951414,prediction,2,4,2_4_165,2_165_20,-0.12463337000000152,-0.029106870000003227,20.90977331
night,2023-01-07,21,19.4708909,21,165,1074.54249828,prediction,2,4,2_4_165,2_165_21,-0.6800608299999986,-0.21042790999999994,20.6993454
night,2023-01-07,22,18.38807618,22,165,1125.51728983,prediction,2,4,2_4_165,2_165_22,-1.0828147200000018,0.002072930000000639,20.70141833
night,2023-01-07,23,17.73305178,23,165,1177.86387697,prediction,2,4,2_4_165,2_165_23,-0.6550243999999985,0.006234270000000208,20.7076526
night,2023-01-07,24,17.30009113,24,165,1230.21017942,prediction,2,4,2_4_165,2_165_24,-0.43296065000000183,-0.30128608000000057,20.40636652
night,2023-01-07,32,18.76525613,1,195,26.1484865544,prediction,2,4,2_4_195,2_195_1,-0.13450487000000066,-0.36391293000000147,19.86608707
night,2023-01-07,43,18.6564176,2,195,78.5016954405,prediction,2,4,2_4_195,2_195_2,-0.10883852999999988,-0.21758166999999773,19.6485054
night,2023-01-07,54,19.21467495,3,195,130.865764168,prediction,2,4,2_4_195,2_195_3,0.5582573499999981,0.5399573599999989,20.18846276
night,2023-01-07,65,18.95131944,4,195,183.241181439,prediction,2,4,2_4_195,2_195_4,-0.26335551000000024,-0.2892375600000001,19.8992252
night,2023-01-07,76,18.87056308,5,195,235.586306566,prediction,2,4,2_4_195,2_195_5,-0.08075635999999875,-0.14063595000000007,19.75858925
night,2023-01-07,88,18.74660268,6,195,287.953574821,prediction,2,4,2_4_195,2_195_6,-0.12396040000000141,-0.1428877600000007,19.61570149
night,2023-01-07,101,18.82621805,7,195,340.276063867,prediction,2,4,2_4_195,2_195_7,0.07961537000000263,0.12248838000000006,19.73818987
night,2023-01-07,113,18.56354649,8,195,392.683423375,prediction,2,4,2_4_195,2_195_8,-0.26267156000000114,-0.5125715299999989,19.22561834
night,2023-01-07,124,19.00920883,9,195,445.05299325,prediction,2,4,2_4_195,2_195_9,0.4456623399999984,0.5286065600000001,19.7542249
night,2023-01-07,135,19.09274257,10,195,497.360915159,prediction,2,4,2_4_195,2_195_10,0.08353374000000002,0.3110569500000011,20.06528185
night,2023-01-07,142,19.13418883,11,195,546.956662613,prediction,2,4,2_4_195,2_195_11,0.041446260000000734,0.029575289999996812,20.09485714
night,2023-01-07,157,18.73688342,12,195,601.546952442,prediction,2,4,2_4_195,2_195_12,-0.39730540999999775,-0.41604907999999696,19.67880806
night,2023-01-07,168,18.48737482,13,195,653.857004574,prediction,2,4,2_4_195,2_195_13,-0.2495086000000022,-0.15755837000000028,19.52124969
night,2023-01-07,182,18.70648623,14,195,707.223320408,prediction,2,4,2_4_195,2_195_14,0.21911141,-0.03305942000000073,19.48819027
night,2023-01-07,191,20.79797271,15,195,758.634128682,prediction,2,4,2_4_195,2_195_15,2.0914864800000004,1.9025540999999997,21.39074437
night,2023-01-07,202,21.17265326,16,195,810.955736004,prediction,2,4,2_4_195,2_195_16,0.3746805500000008,0.20517587999999876,21.59592025
night,2023-01-07,209,21.56897844,17,195,864.320131185,prediction,2,4,2_4_195,2_195_17,0.39632517999999806,0.1739046799999997,21.76982493
night,2023-01-07,224,21.27610698,18,195,915.725934618,prediction,2,4,2_4_195,2_195_18,-0.2928714599999971,-0.34012946999999727,21.42969546
night,2023-01-07,235,21.20673375,19,195,968.055546242,prediction,2,4,2_4_195,2_195_19,-0.06937323000000006,-0.09720436000000277,21.3324911
night,2023-01-07,246,21.04001566,20,195,1020.38537183,prediction,2,4,2_4_195,2_195_20,-0.16671808999999982,-0.16755118999999752,21.16493991
night,2023-01-07,258,20.8589315,21,195,1074.19059563,prediction,2,4,2_4_195,2_195_21,-0.18108416000000105,-0.24973867000000283,20.91520124
night,2023-01-07,268,19.44407725,22,195,1125.18958872,prediction,2,4,2_4_195,2_195_22,-1.4148542500000012,-1.0691385399999973,19.8460627
night,2023-01-07,279,17.531746,23,195,1177.52690799,prediction,2,4,2_4_195,2_195_23,-1.9123312500000011,-1.6801005700000005,18.16596213
night,2023-01-07,31,18.35717025,1,225,26.1421622904,prediction,2,4,2_4_225,2_225_1,-0.5425907500000022,-0.820369460000002,19.40963054
night,2023-01-07,42,18.93343475,2,225,78.4865939041,prediction,2,4,2_4_225,2_225_2,0.5762645000000006,0.5175370000000008,19.92716754
night,2023-01-07,53,18.46186567,3,225,130.83419649,prediction,2,4,2_4_225,2_225_3,-0.4715690799999983,-0.563449679999998,19.36371786
night,2023-01-07,64,18.96695088,4,225,183.202760398,prediction,2,4,2_4_225,2_225_4,0.5050852099999972,0.5214873000000004,19.88520516
night,2023-01-07,75,18.59709549,5,225,235.5378245,prediction,2,4,2_4_225,2_225_5,-0.3698553899999979,-0.48997908000000123,19.39522608
night,2023-01-07,86,18.63153468,6,225,287.893716757,prediction,2,4,2_4_225,2_225_6,0.03443919000000051,-0.023731260000001697,19.37149482
night,2023-01-07,97,18.53814965,7,225,340.206774681,prediction,2,4,2_4_225,2_225_7,-0.09338503000000031,-0.12391204999999772,19.24758277
night,2023-01-07,108,18.69948965,8,225,392.609087709,prediction,2,4,2_4_225,2_225_8,0.16133999999999915,0.17091319999999754,19.41849597
night,2023-01-07,119,18.33718368,9,225,444.967545613,prediction,2,4,2_4_225,2_225_9,-0.3623059700000013,-0.25215843999999876,19.16633753
night,2023-01-07,130,18.31208397,10,225,497.266228693,prediction,2,4,2_4_225,2_225_10,-0.02509970999999922,0.08201688999999845,19.24835442
night,2023-01-07,141,17.95748675,11,225,546.903162294,prediction,2,4,2_4_225,2_225_11,-0.3545972199999987,-0.47577685999999986,18.77257756
night,2023-01-07,152,18.22931566,12,225,601.445836677,prediction,2,4,2_4_225,2_225_12,0.27182891,0.3910769000000016,19.16365446
night,2023-01-07,163,17.78853798,13,225,653.749348408,prediction,2,4,2_4_225,2_225_13,-0.44077768000000006,-0.2492492800000008,18.91440518
night,2023-01-07,174,17.25530062,14,225,706.908204273,prediction,2,4,2_4_225,2_225_14,-0.5332373600000011,-0.5367235899999976,18.37768159
night,2023-01-07,185,17.51424575,15,225,758.484798074,prediction,2,4,2_4_225,2_225_15,0.25894513000000074,0.33464217999999946,18.71232377
night,2023-01-07,196,16.61475456,16,225,810.798966762,prediction,2,4,2_4_225,2_225_16,-0.8994911899999991,-1.1097084900000027,17.60261528
night,2023-01-07,212,16.514557,17,225,864.434341191,prediction,2,4,2_4_225,2_225_17,-0.10019756000000157,-0.3787525599999988,17.22386272
night,2023-01-07,218,17.10913879,18,225,915.58915721,prediction,2,4,2_4_225,2_225_18,0.5945817899999994,0.6606005500000016,17.88446327
night,2023-01-07,230,18.37871074,19,225,967.914389442,prediction,2,4,2_4_225,2_225_19,1.2695719499999996,1.5610520099999974,19.44551528
night,2023-01-07,241,18.32925339,20,225,1020.24029023,prediction,2,4,2_4_225,2_225_20,-0.04945734999999729,0.17390965000000236,19.61942493
night,2023-01-07,251,18.0438048,21,225,1073.74745918,prediction,2,4,2_4_225,2_225_21,-0.28544859000000145,-0.0386419999999994,19.58078293
night,2023-01-07,264,17.87131329,22,225,1125.00912546,prediction,2,4,2_4_225,2_225_22,-0.1724915100000004,-0.10074220000000267,19.48004073
night,2023-01-07,275,17.77830976,23,225,1177.34236285,prediction,2,4,2_4_225,2_225_23,-0.09300353000000072,-0.2536363499999972,19.22640438
night,2023-01-07,287,17.67640762,24,225,1229.6762407,prediction,2,4,2_4_225,2_225_24,-0.10190213999999997,-0.20195730000000012,19.02444708
night,2023-01-07,299,17.13250228,25,225,1282.0107427,prediction,2,4,2_4_225,2_225_25,-0.5439053399999985,-0.5059010400000012,18.51854604
