p_id,source,date,lst_pred
27,cws,3/12/2022,39.34083663
28,cws,3/12/2022,38.61834339
29,cws,3/12/2022,38.15640019
30,cws,3/12/2022,37.99678362
31,cws,3/12/2022,38.23483187
32,cws,3/12/2022,38.80586285
36,cws,3/12/2022,39.53348057
37,cws,3/12/2022,39.4924877
38,cws,3/12/2022,38.91213047
39,cws,3/12/2022,37.91468814
40,cws,3/12/2022,38.08485934
41,cws,3/12/2022,37.952015
42,cws,3/12/2022,38.47294001
43,cws,3/12/2022,38.37347643
45,cws,3/12/2022,36.7332991
46,cws,3/12/2022,36.9189961
47,cws,3/12/2022,36.79713738
48,cws,3/12/2022,37.69245132
49,cws,3/12/2022,37.73630142
50,cws,3/12/2022,38.69710143
51,cws,3/12/2022,37.80887922
52,cws,3/12/2022,37.42674601
53,cws,3/12/2022,37.49266998
54,cws,3/12/2022,37.71523983
55,cws,3/12/2022,38.23144669
56,cws,3/12/2022,36.58104351
57,cws,3/12/2022,38.06211372
58,cws,3/12/2022,38.78465914
59,cws,3/12/2022,38.88012927
60,cws,3/12/2022,38.30710963
61,cws,3/12/2022,33.360465
62,cws,3/12/2022,37.8607655
63,cws,3/12/2022,38.28790323
64,cws,3/12/2022,38.59749269
65,cws,3/12/2022,38.68359423
66,cws,3/12/2022,38.83168587
67,cws,3/12/2022,38.99150353
68,cws,3/12/2022,39.50345363
69,cws,3/12/2022,38.76931305
70,cws,3/12/2022,37.34861131
71,cws,3/12/2022,39.75799561
72,cws,3/12/2022,40.90925051
73,cws,3/12/2022,38.4080708
74,cws,3/12/2022,37.37872186
75,cws,3/12/2022,36.22610884
76,cws,3/12/2022,37.18362976
77,cws,3/12/2022,38.745471
78,cws,3/12/2022,38.86912792
79,cws,3/12/2022,37.47783984
80,cws,3/12/2022,38.5245712
81,cws,3/12/2022,35.5410104
82,cws,3/12/2022,35.26323684
83,cws,3/12/2022,37.46623091
84,cws,3/12/2022,37.7581104
85,cws,3/12/2022,37.89408804
86,cws,3/12/2022,37.53727768
87,cws,3/12/2022,36.13749351
88,cws,3/12/2022,37.96625462
89,cws,3/12/2022,37.66261433
90,cws,3/12/2022,38.047352
91,cws,3/12/2022,38.56487446
92,cws,3/12/2022,38.25049068
93,cws,3/12/2022,38.51702077
94,cws,3/12/2022,36.02723815
95,cws,3/12/2022,37.07280582
96,cws,3/12/2022,36.99150735
97,cws,3/12/2022,37.58686
98,cws,3/12/2022,36.62021592
99,cws,3/12/2022,36.48638007
100,cws,3/12/2022,36.57884185
101,cws,3/12/2022,37.593089
102,cws,3/12/2022,37.06611494
104,cws,3/12/2022,37.13004073
105,cws,3/12/2022,36.95229977
106,cws,3/12/2022,36.66187294
107,cws,3/12/2022,36.72368377
108,cws,3/12/2022,37.54425654
109,cws,3/12/2022,36.49964156
110,cws,3/12/2022,38.6740866
111,cws,3/12/2022,39.06344227
112,cws,3/12/2022,37.79432993
113,cws,3/12/2022,33.40800725
116,cws,3/12/2022,37.01883325
8,cws,3/12/2022,37.02584385
6,cws,3/12/2022,36.36864739
4,cws,3/12/2022,36.9878515
3,cws,3/12/2022,36.58468271
19,cws,3/12/2022,39.19018207
1,cws,3/12/2022,37.87452775
118,cws,3/12/2022,37.921067
119,cws,3/12/2022,35.90460761
120,cws,3/12/2022,37.02134314
122,cws,3/12/2022,38.43501106
121,cws,3/12/2022,38.44026923
123,cws,3/12/2022,37.96503818
124,cws,3/12/2022,38.56623237
125,cws,3/12/2022,38.61748565
126,cws,3/12/2022,37.13562521
127,cws,3/12/2022,37.1560394
128,cws,3/12/2022,36.5092567
130,cws,3/12/2022,37.45391696
131,cws,3/12/2022,37.19807962
132,cws,3/12/2022,37.35445804
133,cws,3/12/2022,35.56312262
134,cws,3/12/2022,32.99324367
135,cws,3/12/2022,35.97328144
136,cws,3/12/2022,35.97480081
137,cws,3/12/2022,34.34851641
140,cws,3/12/2022,34.209871
141,cws,3/12/2022,33.46298414
142,cws,3/12/2022,36.19129089
143,cws,3/12/2022,36.68015968
144,cws,3/12/2022,35.49259981
145,cws,3/12/2022,36.86502077
146,cws,3/12/2022,36.35202317
147,cws,3/12/2022,36.57141245
148,cws,3/12/2022,36.4352777
149,cws,3/12/2022,35.444735
151,cws,3/12/2022,32.36142905
152,cws,3/12/2022,33.73880893
153,cws,3/12/2022,33.6221105
154,cws,3/12/2022,-9999
155,cws,3/12/2022,38.71099945
156,cws,3/12/2022,36.81727186
157,cws,3/12/2022,39.63083583
158,cws,3/12/2022,36.02732923
159,cws,3/12/2022,37.51668203
160,cws,3/12/2022,37.96573177
161,cws,3/12/2022,39.3017078
162,cws,3/12/2022,36.44951098
163,cws,3/12/2022,36.52518035
164,cws,3/12/2022,35.51613582
165,cws,3/12/2022,37.24009534
166,cws,3/12/2022,37.12031278
167,cws,3/12/2022,37.13369065
168,cws,3/12/2022,37.25415587
169,cws,3/12/2022,37.71332319
170,cws,3/12/2022,36.63822868
171,cws,3/12/2022,36.7764808
173,cws,3/12/2022,37.27539865
174,cws,3/12/2022,36.04062022
400,prws,3/12/2022,33.75179672
200,prws,3/12/2022,37.28904136
600,prws,3/12/2022,37.69776009
500,prws,3/12/2022,38.2418583
300,prws,3/12/2022,35.6787227
1074,cws,3/12/2022,38.24176939
1084,cws,3/12/2022,-9999
1097,cws,3/12/2022,-9999
1217,cws,3/12/2022,35.14042878
1249,cws,3/12/2022,-9999
1256,cws,3/12/2022,32.4966268
1301,cws,3/12/2022,-9999
1365,cws,3/12/2022,36.14535247
138,cws,3/12/2022,31.32717772
139,cws,3/12/2022,34.69018354
1004,cws,27/12/2022,36.91805889
1010,cws,27/12/2022,38.22439313
1011,cws,27/12/2022,38.48469413
1016,cws,27/12/2022,36.04511282
1017,cws,27/12/2022,39.56904417
1026,cws,27/12/2022,37.25386839
1030,cws,27/12/2022,38.68191183
1031,cws,27/12/2022,37.88703937
1036,cws,27/12/2022,38.37942989
1039,cws,27/12/2022,38.36007634
1056,cws,27/12/2022,34.86868181
1067,cws,27/12/2022,38.13394999
1069,cws,27/12/2022,37.89936056
1077,cws,27/12/2022,37.9886951
1078,cws,27/12/2022,38.09069195
1085,cws,27/12/2022,37.2699212
1088,cws,27/12/2022,38.23848723
1093,cws,27/12/2022,38.20175346
1094,cws,27/12/2022,40.00758935
1099,cws,27/12/2022,36.92255743
1101,cws,27/12/2022,37.52775003
1104,cws,27/12/2022,38.8955716
1113,cws,27/12/2022,40.12859493
1114,cws,27/12/2022,42.63257902
1115,cws,27/12/2022,37.82526563
1116,cws,27/12/2022,34.40276589
1121,cws,27/12/2022,39.73468808
1122,cws,27/12/2022,37.69508092
1126,cws,27/12/2022,37.674921
1130,cws,27/12/2022,38.2147127
1142,cws,27/12/2022,39.72195998
1144,cws,27/12/2022,40.20290161
1149,cws,27/12/2022,37.661447
1154,cws,27/12/2022,37.81605113
1159,cws,27/12/2022,39.41402661
1160,cws,27/12/2022,38.69468773
1166,cws,27/12/2022,37.29103629
1168,cws,27/12/2022,38.85166331
1169,cws,27/12/2022,39.3900978
1180,cws,27/12/2022,39.11801877
1182,cws,27/12/2022,36.35211258
1185,cws,27/12/2022,40.15494454
1186,cws,27/12/2022,39.16153159
1188,cws,27/12/2022,37.72668669
1191,cws,27/12/2022,38.81241865
1192,cws,27/12/2022,37.70220541
1197,cws,27/12/2022,40.22472173
1203,cws,27/12/2022,40.09207778
1204,cws,27/12/2022,39.21191204
1209,cws,27/12/2022,38.39492071
1211,cws,27/12/2022,39.65346669
1215,cws,27/12/2022,39.7521043
1218,cws,27/12/2022,37.97022434
1219,cws,27/12/2022,36.40788718
1222,cws,27/12/2022,38.99324498
