temporal,use,date,ID,COUNT,AREA,MEAN
night,prediction,27/01/2023,317,806,3949400,20.02427152
night,prediction,27/01/2023,318,1042,5105800,16.83906509
night,prediction,27/01/2023,319,1879,9207100,20.13541868
night,prediction,27/01/2023,320,1642,8045800,16.74459038
night,prediction,27/01/2023,321,1642,8045800,17.98560816
night,prediction,27/01/2023,325,1876,9192400,15.95074372
night,prediction,27/01/2023,326,1041,5100900,16.4497206
night,prediction,27/01/2023,327,802,3929800,15.24718266
night,prediction,27/01/2023,328,338,1656200,20.05297288
night,prediction,27/01/2023,329,584,2861600,16.81924754
night,prediction,27/01/2023,330,1720,8428000,20.71869399
night,prediction,27/01/2023,331,1472,7212800,16.32627013
night,prediction,27/01/2023,332,1473,7217700,18.02193791
night,prediction,27/01/2023,336,1721,8432900,15.37914288
night,prediction,27/01/2023,337,583,2856700,16.18320311
night,prediction,27/01/2023,338,339,1661100,15.60126727
night,prediction,27/01/2023,339,22,107800,20.31672096
night,prediction,27/01/2023,340,201,984900,15.71042582
night,prediction,27/01/2023,341,1494,7320600,20.43522085
night,prediction,27/01/2023,342,1318,6458200,15.90804414
night,prediction,27/01/2023,343,1317,6453300,18.27638604
night,prediction,27/01/2023,347,1494,7320600,15.02768296
night,prediction,27/01/2023,348,200,980000,17.27434264
night,prediction,27/01/2023,349,22,107800,15.84929041
night,prediction,27/01/2023,351,1,4900,16.11006165
night,prediction,27/01/2023,352,1031,5051900,20.43681371
night,prediction,27/01/2023,353,1029,5042100,15.56346842
night,prediction,27/01/2023,354,1026,5027400,18.27726978
night,prediction,27/01/2023,358,1028,5037200,14.957288
night,prediction,27/01/2023,360,1,4900,18.30430412
